gender,age,senior_citizen,married,dependents,number_of_dependents,referred_a_friend,number_of_referrals,offer,phone_service,avg_monthly_long_distance_charges,multiple_lines,internet_service,avg_monthly_gb_download,online_security,online_backup,device_protection_plan,premium_tech_support,streaming_tv,streaming_movies,streaming_music,unlimited_data,contract,paperless_billing,payment_method,satisfaction_score,tenure_in_months,churn_label
Female,27,No,No,No,0,No,0,None,Yes,23.88,Yes,Yes,47,Yes,Yes,Yes,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,3,62,No
Male,56,No,Yes,Yes,1,Yes,5,None,Yes,14.41,No,Yes,22,No,No,Yes,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,4,40,No
Female,49,No,No,No,0,No,0,None,Yes,15.87,No,No,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,5,20,No
Female,22,No,Yes,No,0,No,0,None,Yes,29.81,No,Yes,52,No,No,No,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,3,25,No
Male,28,No,Yes,No,0,Yes,1,None,Yes,18.05,Yes,Yes,51,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,4,23,No
Female,48,No,Yes,No,0,Yes,9,None,Yes,13.05,Yes,Yes,15,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,3,46,No
Male,41,No,Yes,No,0,Yes,5,None,Yes,26.96,Yes,Yes,9,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,4,72,No
Male,40,No,No,No,0,No,0,None,Yes,17.4,No,No,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,5,10,No
Female,31,No,No,No,0,No,0,Offer B,No,0,No,Yes,28,Yes,No,No,Yes,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,3,40,No
Male,41,No,No,No,0,No,0,None,Yes,10.05,No,Yes,14,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,5,31,No
Female,48,No,Yes,No,0,Yes,2,None,Yes,27.41,Yes,Yes,9,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,4,68,No
Male,50,No,Yes,Yes,2,Yes,10,None,Yes,19.09,Yes,No,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,4,68,No
Female,21,No,Yes,Yes,1,Yes,1,None,Yes,29.55,Yes,No,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,3,15,No
Male,25,No,Yes,No,0,Yes,6,Offer B,Yes,14.32,Yes,Yes,58,No,No,Yes,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,4,50,No
Male,37,No,Yes,Yes,3,Yes,7,None,Yes,11.75,No,No,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,3,35,No
Female,64,No,No,No,0,No,0,Offer D,Yes,9.84,Yes,No,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,5,17,No
Male,32,No,No,No,0,No,0,Offer D,Yes,45.69,No,Yes,11,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,3,10,No
Male,39,No,Yes,No,0,Yes,2,None,Yes,41.61,Yes,Yes,14,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,4,68,No
Male,38,No,Yes,No,0,Yes,6,Offer B,Yes,9.91,No,Yes,19,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,4,45,No
Male,56,No,Yes,No,0,Yes,3,None,Yes,2.15,No,No,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,4,37,No
Female,46,No,No,No,0,No,0,Offer D,Yes,3.55,No,Yes,29,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,5,10,No
Male,23,No,No,No,0,No,0,None,Yes,18.15,No,No,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,5,1,No
Male,40,No,Yes,No,0,Yes,10,Offer B,Yes,17.43,Yes,Yes,30,Yes,Yes,No,No,No,Yes,Yes,Yes,Two Year,Yes,Mailed Check,3,65,No
Female,33,No,Yes,Yes,3,Yes,5,Offer B,Yes,42.14,No,No,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,3,57,No
Female,48,No,No,No,0,No,0,None,Yes,12.5,No,Yes,4,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,3,3,No
Male,22,No,No,No,0,No,0,Offer B,No,0,No,Yes,58,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,4,49,No
Female,22,No,Yes,No,0,Yes,9,None,No,0,No,Yes,85,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,4,70,No
Female,60,No,Yes,No,0,Yes,6,Offer B,Yes,11.35,No,No,0,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,3,53,No
Male,37,No,Yes,Yes,3,Yes,3,Offer B,Yes,33.31,Yes,No,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,3,53,No
Male,49,No,No,No,0,No,0,Offer D,Yes,22.97,Yes,No,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,4,22,No
Female,63,No,No,No,0,No,0,Offer B,Yes,23.76,Yes,No,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,5,48,No
Male,57,No,No,No,0,No,0,None,Yes,47.5,Yes,Yes,22,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Mailed Check,4,3,No
Male,64,No,Yes,No,0,Yes,4,Offer B,Yes,1.59,Yes,Yes,19,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,5,45,No
Female,57,No,Yes,No,0,Yes,9,Offer B,Yes,1.27,No,Yes,24,No,No,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,4,61,No
Male,37,No,No,No,0,No,0,None,Yes,38.05,No,Yes,7,Yes,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,4,3,No
Female,47,No,No,No,0,No,0,None,Yes,37.51,No,Yes,10,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,5,1,No
Female,33,No,No,No,0,No,0,None,Yes,14.93,No,Yes,4,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,3,1,No
Male,58,No,No,No,0,No,0,Offer B,Yes,34.36,Yes,No,0,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,5,51,No
Male,42,No,No,No,0,No,0,Offer B,No,0,No,Yes,14,No,Yes,No,No,No,No,No,Yes,One Year,No,Mailed Check,3,52,No
Male,55,No,No,No,0,No,0,Offer B,Yes,45.92,Yes,Yes,12,No,No,No,No,No,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,5,51,No
Male,53,No,No,No,0,No,0,None,Yes,11.61,No,No,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,3,1,No
Male,55,No,Yes,No,0,Yes,7,None,Yes,29.06,Yes,Yes,22,Yes,Yes,No,Yes,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,3,31,No
Male,62,No,No,No,0,No,0,Offer B,Yes,42.25,No,No,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,5,47,No
Female,64,No,Yes,No,0,Yes,8,None,Yes,35.24,No,No,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,4,1,No
Male,19,No,Yes,No,0,Yes,5,None,Yes,32.36,Yes,Yes,52,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,3,72,No
Male,23,No,Yes,No,0,Yes,8,None,Yes,6.09,Yes,Yes,41,Yes,No,Yes,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,3,72,No
Male,34,No,Yes,No,0,Yes,5,None,Yes,32.04,Yes,Yes,19,No,No,Yes,No,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,5,66,No
Male,52,No,No,No,0,No,0,None,Yes,41.21,Yes,Yes,6,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,4,35,No
Male,56,No,No,No,0,No,0,None,Yes,9.49,Yes,Yes,21,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,3,29,No
Female,30,No,No,No,0,No,0,None,Yes,16.7,No,No,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,3,2,No
Male,34,No,No,No,0,No,0,None,Yes,38.01,No,Yes,5,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,3,4,No
Female,19,No,No,No,0,No,0,Offer B,Yes,43.29,No,Yes,76,Yes,Yes,No,Yes,No,No,No,No,Two Year,Yes,Mailed Check,4,65,No
Male,26,No,Yes,No,0,Yes,10,None,Yes,3.35,No,Yes,59,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,4,29,No
Male,60,No,Yes,Yes,2,Yes,6,None,Yes,6.73,Yes,Yes,27,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,4,29,No
Female,45,No,Yes,No,0,Yes,6,Offer D,Yes,11.39,No,Yes,21,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,3,20,No
Female,23,No,No,No,0,No,0,Offer B,Yes,47.9,Yes,No,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,4,58,No
Female,53,No,No,Yes,1,No,0,Offer D,Yes,47.72,Yes,Yes,22,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,3,14,No
Male,61,No,Yes,No,0,Yes,2,Offer A,Yes,34.29,Yes,No,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,3,72,No
Male,21,No,No,No,0,No,0,Offer B,Yes,37.75,Yes,Yes,73,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,3,46,No
Female,40,No,Yes,No,0,Yes,2,Offer A,No,0,No,Yes,29,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,5,71,No
Male,51,No,No,No,0,No,0,None,Yes,37.04,Yes,Yes,28,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,3,32,No
Female,47,No,No,No,0,No,0,None,No,0,No,Yes,7,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,5,26,No
Male,22,No,Yes,No,0,Yes,6,None,Yes,38.41,No,No,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,3,2,No
Male,24,No,Yes,No,0,No,0,Offer B,Yes,46.76,No,No,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,4,61,No
Female,47,No,No,No,0,No,0,Offer D,Yes,5.28,Yes,No,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,4,22,No
Female,20,No,Yes,Yes,2,Yes,8,None,Yes,47.91,No,Yes,73,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,5,5,No
Male,41,No,No,No,0,No,0,Offer B,Yes,22.23,Yes,Yes,18,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,3,65,No
Male,46,No,No,No,0,No,0,None,Yes,31.78,No,No,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,4,5,No
Male,51,No,Yes,Yes,3,Yes,4,None,Yes,4.46,No,Yes,58,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,3,25,No
Female,27,No,Yes,No,0,Yes,5,Offer A,Yes,7.29,Yes,Yes,53,Yes,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,3,72,No
Female,25,No,Yes,No,0,Yes,1,None,Yes,18.74,Yes,Yes,59,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,4,27,No
Male,48,No,Yes,Yes,2,Yes,10,None,No,0,No,Yes,19,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,3,32,No
Female,19,No,No,No,0,No,0,None,Yes,13.16,Yes,Yes,27,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,4,30,No
Male,26,No,Yes,No,0,Yes,9,Offer A,Yes,41.05,No,Yes,59,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,3,70,No
Female,38,No,No,No,0,No,0,Offer B,Yes,35.75,Yes,Yes,13,Yes,No,Yes,Yes,No,No,No,No,Two Year,Yes,Credit Card,3,47,No
Female,35,No,No,No,0,No,0,None,Yes,35.41,No,Yes,25,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,4,2,No
Female,23,No,Yes,No,0,Yes,9,Offer B,Yes,13.35,Yes,No,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,4,61,No
Female,46,No,No,No,0,No,0,None,Yes,10.99,No,Yes,29,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,5,5,No
Male,43,No,Yes,No,0,Yes,5,Offer B,Yes,15.95,No,No,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,4,48,No
Female,41,No,No,No,0,No,0,Offer B,Yes,40.34,No,Yes,8,No,No,Yes,Yes,Yes,No,No,Yes,One Year,Yes,Credit Card,3,63,No
Female,35,No,No,No,0,No,0,None,Yes,25.21,No,Yes,9,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,3,27,No
Male,28,No,Yes,No,0,Yes,10,Offer A,Yes,24.08,No,Yes,46,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,3,70,No
Male,47,No,Yes,Yes,2,Yes,3,None,Yes,49.98,No,Yes,25,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,3,7,No
Male,24,No,No,No,0,No,0,None,Yes,13.16,No,No,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,4,10,No
Female,19,No,Yes,No,0,Yes,10,None,Yes,4.65,No,Yes,53,Yes,Yes,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,3,2,No
Male,50,No,No,No,0,No,0,Offer A,Yes,45.54,No,No,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,3,66,No
Female,22,No,No,No,0,No,0,None,Yes,3.12,No,No,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,4,3,No
Female,41,No,Yes,No,0,Yes,9,Offer A,Yes,9.6,Yes,Yes,25,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,3,72,No
Male,37,No,No,No,0,No,0,Offer E,Yes,48.14,No,No,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,4,1,No
Female,56,No,Yes,No,0,Yes,6,Offer A,Yes,14.65,Yes,Yes,20,Yes,No,Yes,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,3,72,No
Male,30,No,Yes,No,0,Yes,2,Offer B,Yes,18.07,No,No,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,4,65,No
Female,22,No,No,No,0,No,0,Offer D,No,0,No,Yes,52,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,5,11,No
Male,56,No,No,No,0,No,0,Offer D,Yes,30.35,Yes,Yes,10,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,5,22,No
Male,23,No,No,No,0,No,0,Offer D,Yes,36.42,No,No,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,5,14,No
Male,45,No,No,No,0,No,0,Offer B,Yes,1.08,No,Yes,6,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,3,41,No
Male,32,No,Yes,No,0,Yes,2,Offer D,Yes,45.35,No,Yes,11,Yes,Yes,No,No,No,Yes,Yes,Yes,One Year,No,Credit Card,4,17,No
Male,63,No,No,No,0,No,0,Offer D,Yes,44.53,No,No,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,4,11,No
Female,24,No,Yes,No,0,Yes,5,Offer A,Yes,41.21,Yes,Yes,73,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,4,72,No
Female,59,No,Yes,Yes,3,Yes,6,Offer E,No,0,No,Yes,53,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,4,3,No
Female,20,No,Yes,No,0,Yes,7,Offer B,Yes,41.15,Yes,Yes,48,Yes,Yes,Yes,Yes,No,Yes,Yes,No,One Year,Yes,Credit Card,4,59,No
Male,30,No,Yes,No,0,Yes,4,Offer A,Yes,16.24,No,Yes,59,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,5,71,No
Female,45,No,Yes,Yes,2,Yes,10,Offer E,Yes,35.6,No,Yes,19,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,3,5,No
Male,54,No,Yes,Yes,6,Yes,5,None,Yes,36.19,No,Yes,53,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,3,27,No
Male,48,No,No,No,0,No,0,Offer B,No,0,No,Yes,28,Yes,Yes,No,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,3,63,No
Male,40,No,Yes,No,0,Yes,5,Offer A,Yes,24.24,Yes,Yes,27,Yes,No,No,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,4,72,No
Female,59,No,Yes,No,0,Yes,5,None,Yes,12.3,Yes,Yes,26,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,4,34,No
Female,54,No,Yes,No,0,Yes,4,None,Yes,31.62,Yes,Yes,12,Yes,Yes,No,No,Yes,Yes,Yes,No,One Year,No,Bank Withdrawal,3,24,No
Male,53,No,No,No,0,No,0,Offer A,Yes,3.66,Yes,Yes,13,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,5,72,No
Female,46,No,Yes,No,0,Yes,1,Offer B,No,0,No,Yes,19,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,5,60,No
Male,60,No,No,No,0,No,0,Offer A,Yes,1.27,Yes,Yes,13,Yes,Yes,Yes,No,No,Yes,Yes,Yes,One Year,Yes,Credit Card,4,68,No
Female,44,No,Yes,No,0,Yes,8,Offer E,Yes,17.09,No,No,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,5,8,No
Female,22,No,No,No,0,No,0,None,Yes,20.75,No,Yes,27,Yes,No,Yes,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,3,34,No
Female,25,No,No,No,0,No,0,Offer E,No,0,No,Yes,52,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,5,6,No
Male,38,No,Yes,No,0,Yes,2,Offer E,Yes,4.41,No,Yes,26,No,Yes,No,Yes,No,Yes,Yes,No,Month-to-Month,Yes,Credit Card,4,2,No
Male,24,No,No,No,0,No,0,None,Yes,17.18,Yes,Yes,76,No,No,No,Yes,No,No,No,Yes,One Year,No,Credit Card,5,31,No
Female,47,No,Yes,Yes,7,Yes,6,Offer D,Yes,36.85,Yes,No,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,4,20,No
Female,21,No,Yes,Yes,3,Yes,4,None,Yes,6.86,No,No,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,4,1,No
Male,39,No,Yes,No,0,Yes,7,None,Yes,29.56,Yes,No,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,5,39,No
Female,61,No,Yes,No,0,Yes,1,None,Yes,37.02,No,Yes,6,No,Yes,No,Yes,Yes,No,No,Yes,Two Year,Yes,Credit Card,4,46,No
Female,45,No,Yes,No,0,Yes,5,Offer A,Yes,43.47,Yes,Yes,9,No,No,Yes,No,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,3,72,No
Male,63,No,No,No,0,No,0,Offer D,Yes,47.72,No,Yes,28,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,4,18,No
Male,29,No,Yes,No,0,Yes,10,Offer A,Yes,31.97,Yes,Yes,73,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,3,71,No
Female,55,No,Yes,No,0,Yes,9,None,Yes,33.63,Yes,No,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,4,42,No
Male,23,No,Yes,No,0,No,0,None,No,0,No,Yes,42,Yes,No,No,No,No,No,No,Yes,One Year,No,Bank Withdrawal,4,34,No
Female,23,No,No,No,0,No,0,Offer C,Yes,9.57,Yes,Yes,59,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,3,25,No
Female,37,No,Yes,Yes,3,Yes,10,None,Yes,35.04,No,Yes,57,No,Yes,Yes,Yes,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,3,55,No
Male,30,No,Yes,No,0,Yes,9,None,Yes,9.28,Yes,Yes,51,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,3,70,No
Female,41,No,Yes,No,0,Yes,3,None,Yes,27.63,Yes,Yes,29,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,5,61,No
Male,62,No,Yes,No,0,Yes,1,None,Yes,41.08,No,Yes,18,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,3,43,No
Male,37,No,No,No,0,No,0,None,Yes,16.64,Yes,Yes,8,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,4,47,No
Male,38,No,No,No,0,No,0,Offer E,Yes,13.96,No,Yes,5,No,No,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,4,5,No
Female,55,No,No,No,0,No,0,None,Yes,8.23,Yes,No,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,3,62,No
Female,47,No,Yes,Yes,1,Yes,1,None,Yes,31.7,Yes,No,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,5,14,No
Male,35,No,Yes,Yes,3,Yes,2,Offer C,No,0,No,Yes,76,No,No,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,4,34,No
Male,44,No,Yes,Yes,1,Yes,9,Offer C,Yes,33.1,Yes,No,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,3,38,No
Female,46,No,Yes,No,0,Yes,7,None,Yes,19.1,No,Yes,21,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,One Year,No,Credit Card,3,70,No
Female,33,No,Yes,Yes,2,Yes,3,Offer C,Yes,1.08,Yes,Yes,16,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,4,37,No
Male,47,No,Yes,No,0,No,0,None,Yes,14.05,No,Yes,25,Yes,No,Yes,Yes,No,Yes,Yes,Yes,One Year,No,Credit Card,3,62,No
Male,27,No,No,No,0,No,0,Offer C,Yes,42.51,No,Yes,52,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Credit Card,3,36,No
Male,36,No,No,No,0,No,0,None,Yes,1.4,No,No,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,5,44,No
Female,44,No,Yes,No,0,Yes,7,None,Yes,6.58,Yes,Yes,7,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,3,72,No
Female,59,No,No,No,0,No,0,None,No,0,No,Yes,7,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,3,13,No
Female,23,No,Yes,No,0,Yes,7,None,Yes,34.63,No,No,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,5,15,No
Female,57,No,No,No,0,No,0,None,Yes,41.74,No,Yes,17,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,4,65,No
Female,54,No,Yes,No,0,Yes,7,None,No,0,No,Yes,27,Yes,No,No,Yes,No,No,No,Yes,One Year,No,Credit Card,3,12,No
Male,55,No,Yes,No,0,Yes,8,None,Yes,5.32,Yes,Yes,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Credit Card,3,72,No
Female,23,No,Yes,No,0,Yes,3,None,Yes,44.92,Yes,Yes,69,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,3,72,No
Female,57,No,Yes,Yes,2,Yes,9,None,Yes,12.29,Yes,Yes,24,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,3,72,No
Male,63,No,No,No,0,No,0,None,Yes,32.02,Yes,Yes,28,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,3,52,No
Male,50,No,No,No,0,No,0,Offer E,Yes,40.25,Yes,No,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,3,2,No
Female,63,No,No,No,0,No,0,Offer E,Yes,8.32,No,Yes,22,Yes,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,4,5,No
Female,32,No,No,No,0,No,0,None,Yes,48.41,No,No,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,4,68,No
Male,22,No,No,No,0,No,0,None,Yes,48.36,Yes,Yes,71,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Two Year,No,Credit Card,4,72,No
Female,59,No,Yes,No,0,Yes,10,None,Yes,37.38,Yes,Yes,8,Yes,Yes,No,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,3,66,No
Male,52,No,Yes,No,0,Yes,9,None,No,0,No,Yes,18,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,3,72,No
Male,63,No,No,No,0,No,0,Offer C,Yes,45.7,No,No,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,3,26,No
Male,53,No,Yes,Yes,1,Yes,2,None,Yes,30.82,Yes,Yes,11,Yes,No,Yes,No,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,3,64,No
Male,61,No,Yes,No,0,Yes,6,None,No,0,No,Yes,4,No,No,No,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,4,62,No
Female,44,No,No,No,0,No,0,None,Yes,24.61,No,No,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,3,5,No
Male,44,No,No,Yes,1,No,0,None,Yes,33.87,Yes,No,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,5,3,No
Female,32,No,Yes,No,0,Yes,1,None,Yes,25.48,Yes,Yes,3,Yes,No,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,3,72,No
Male,26,No,Yes,Yes,3,Yes,1,None,Yes,4.18,No,Yes,73,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,4,57,No
Male,63,No,No,Yes,1,No,0,None,Yes,37.94,No,No,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,4,66,No
Male,33,No,No,Yes,2,No,0,None,Yes,23.54,Yes,Yes,12,No,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,4,45,No
Female,25,No,No,No,0,No,0,None,No,0,No,Yes,46,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,4,3,No
